,RootFolder,File,RelativePath,DateTime,DeleteFlag,Identifier,Identifier2,PuzzleType,LorD,SiteID,GroupSize,Memb_group,agesex,UniqueID,Disease,PuzzleSequence,X,Identifier2.1,Identifier2.2
362,NW6,NW6N.IMG_0077.MP4,NA, 2024-03-10 12:19:26,FALSE,NW6_EVENT9,NW6_EVENT9_W,W,L,NW6,1,,M,NW6-M2,mangey male,1,NA,NW6_EVENT9,W
363,NW6,NW6N.IMG_0078.MP4,NA, 2024-03-10 12:19:46,FALSE,NW6_EVENT9,NW6_EVENT9_W,W,L,NW6,1,,M,NW6-M2,mangey male,1,NA,NW6_EVENT9,W
364,NW6,NW6N.IMG_0079.MP4,NA, 2024-03-10 12:20:09,FALSE,NW6_EVENT9,NW6_EVENT9_W,W,L,NW6,1,,M,NW6-M2,mangey male,1,NA,NW6_EVENT9,W
365,NW6,NW6N.IMG_0080.MP4,NA, 2024-03-10 12:20:28,FALSE,NW6_EVENT9,NW6_EVENT9_W,W,L,NW6,1,,M,NW6-M2,mangey male,1,NA,NW6_EVENT9,W
366,NW6,NW6N.IMG_0081.MP4,NA, 2024-03-10 12:22:34,FALSE,NW6_EVENT9,NW6_EVENT9_W,W,L,NW6,1,,M,NW6-M2,mangey male,1,NA,NW6_EVENT9,W
367,NW6,NW6N.IMG_0082.MP4,NA, 2024-03-10 12:22:57,FALSE,NW6_EVENT9,NW6_EVENT9_W,W,L,NW6,1,,M,NW6-M2,mangey male,1,NA,NW6_EVENT9,W
368,NW6,NW6N.IMG_0083.MP4,NA, 2024-03-10 12:23:16,FALSE,NW6_EVENT9,NW6_EVENT9_W,W,L,NW6,1,,M,NW6-M2,mangey male,1,NA,NW6_EVENT9,W
369,NW6,NW6N.IMG_0084.MP4,NA, 2024-03-10 12:23:38,FALSE,NW6_EVENT9,NW6_EVENT9_W,W,L,NW6,1,,M,NW6-M2,mangey male,1,NA,NW6_EVENT9,W
370,NW6,NW6N.IMG_0085.MP4,NA, 2024-03-10 12:23:58,FALSE,NW6_EVENT9,NW6_EVENT9_W,W,L,NW6,1,,M,NW6-M2,mangey male,1,NA,NW6_EVENT9,W
371,NW6,NW6N.IMG_0086.MP4,NA, 2024-03-10 12:24:21,FALSE,NW6_EVENT9,NW6_EVENT9_W,W,L,NW6,1,,M,NW6-M2,mangey male,1,NA,NW6_EVENT9,W
372,NW6,NW6N.IMG_0087.MP4,NA, 2024-03-10 12:41:46,FALSE,NW6_EVENT10,NW6_EVENT10_W,W,L,NW6,1,,M,NW6-M2,mangey male,0,NA,NW6_EVENT10,W
373,NW6,NW6N.IMG_0088.MP4,NA, 2024-03-10 13:19:16,FALSE,NW6_EVENT11,NW6_EVENT11_W,W,L,NW6,1,,M,NW6-M2,mangey male,0,NA,NW6_EVENT11,W
374,NW6,NW6N.IMG_0094.MP4,NA, 2024-03-11 18:10:28,FALSE,NW6_EVENT12,NW6_EVENT12_W,W,L,NW6,1,,F,NW6-F2,N,1,NA,NW6_EVENT12,W
375,NW6,NW6A.IMG_0057.MP4,NA, 2024-03-11 18:11:32,FALSE,NW6_EVENT12,NW6_EVENT12_A,A,L,NW6,1,,F,NW6-F2,N,2,NA,NW6_EVENT12,A
376,NW6,NW6A.IMG_0059.MP4,NA, 2024-03-11 18:12:28,FALSE,NW6_EVENT12,NW6_EVENT12_A,A,L,NW6,1,,F,NW6-F2,N,2,NA,NW6_EVENT12,A
377,NW6,NW6A.IMG_0060.MP4,NA, 2024-03-11 19:55:20,FALSE,NW6_EVENT13,NW6_EVENT13_A,A,L,NW6,1,,F,NW6-F2,N,0,NA,NW6_EVENT13,A
378,NW6,NW6A.IMG_0061.MP4,NA, 2024-03-11 20:09:11,FALSE,NW6_EVENT13,NW6_EVENT13_A,A,L,NW6,1,,F,NW6-F2,N,0,NA,NW6_EVENT13,A
379,NW6,NW6N.IMG_0096.MP4,NA, 2024-03-12 10:37:54,FALSE,NW6_EVENT14,NW6_EVENT14_W,W,L,NW6,1,,F,NW6-F1,mangey female,0,NA,NW6_EVENT14,W
380,NW6,NW6N.IMG_0129.MP4,NA, 2024-03-15 09:12:49,FALSE,NW6_EVENT15,NW6_EVENT15_W,W,L,NW6,1,,F,NW6-F1,mangey female,0,NA,NW6_EVENT15,W
381,NW6,NW6N.IMG_0130.MP4,NA, 2024-03-15 09:24:44,FALSE,NW6_EVENT16,NW6_EVENT16_W,W,L,NW6,1,,F,NW6-F1,mangey female,0,NA,NW6_EVENT16,W
382,NW6,NW6N.IMG_0131.MP4,NA, 2024-03-15 10:29:56,FALSE,NW6_EVENT17,NW6_EVENT17_W,W,L,NW6,1,,F,NW6-F1,mangey female,0,NA,NW6_EVENT17,W
383,NW6,NW6A.IMG_0197.MP4,NA, 2024-03-15 12:31:04,FALSE,NW6_EVENT18,NW6_EVENT18_A,A,L,NW6,1,,F,NW6-F1,mangey female,0,NA,NW6_EVENT18,A
384,NW6,NW6N.IMG_0133.MP4,NA, 2024-03-15 13:13:14,FALSE,NW6_EVENT19,NW6_EVENT19_W,W,L,NW6,2,,F + M,NW6-F1 + NW6-M2,mangey female + mangey male,0,NA,NW6_EVENT19,W
385,NW6,NW6N.IMG_0134.MP4,NA, 2024-03-15 13:20:36,FALSE,NW6_EVENT19,NW6_EVENT19_W,W,L,NW6,2,,F + M,NW6-F1 + NW6-M2,mangey female + mangey male,0,NA,NW6_EVENT19,W
386,NW6,NW6N.IMG_0135.MP4,NA, 2024-03-15 13:29:08,FALSE,NW6_EVENT19,NW6_EVENT19_W,W,L,NW6,2,,F + M,NW6-F1 + NW6-M2,mangey female + mangey male,0,NA,NW6_EVENT19,W
387,NW6,NW6N.IMG_0136.MP4,NA, 2024-03-15 13:31:12,FALSE,NW6_EVENT19,NW6_EVENT19_W,W,L,NW6,2,,F + M,NW6-F1 + NW6-M2,mangey female + mangey male,0,NA,NW6_EVENT19,W
388,NW6,NW6N.IMG_0137.MP4,NA, 2024-03-15 13:44:22,FALSE,NW6_EVENT20,NW6_EVENT20_W,W,L,NW6,1,,M,NW6-M2,mangey male,0,NA,NW6_EVENT20,W
389,NW6,NW6N.IMG_0138.MP4,NA, 2024-03-15 18:18:48,FALSE,NW6_EVENT21,NW6_EVENT21_W,W,L,NW6,2,,F + M,NW6-F1 + NW6-M2,mangey female + mangey male,0,NA,NW6_EVENT21,W
390,NW6,NW6N.IMG_0139.MP4,NA, 2024-03-15 18:19:38,FALSE,NW6_EVENT21,NW6_EVENT21_W,W,L,NW6,2,,F + M,NW6-F1 + NW6-M2,mangey female + mangey male,0,NA,NW6_EVENT21,W
391,NW6,NW6A.IMG_0208.MP4,NA, 2024-03-15 20:19:16,FALSE,NW6_EVENT22,NW6_EVENT22_A,A,L,NW6,1,,M,NW6-M2,mangey male,0,NA,NW6_EVENT22,A
392,NW6,NW6N.IMG_0143.MP4,NA, 2024-03-16 10:52:22,FALSE,NW6_EVENT23,NW6_EVENT23_W,W,L,NW6,1,,F,NW6-F1,mangey female,0,NA,NW6_EVENT23,W
393,NW6,NW6N.IMG_0154.MP4,NA, 2024-03-17 06:48:06,FALSE,NW6_EVENT24,NW6_EVENT24_W,W,L,NW6,2,,F + M,NW6-F3 + NW6-M1,oreo male,0,NA,NW6_EVENT24,W
394,NW6,NW6N.IMG_0155.MP4,NA, 2024-03-17 06:48:29,FALSE,NW6_EVENT24,NW6_EVENT24_W,W,L,NW6,2,,F + M,NW6-F3 + NW6-M1,oreo male,0,NA,NW6_EVENT24,W
395,NW6,NW6A.IMG_0253.MP4,NA, 2024-03-17 08:49:48,FALSE,NW6_EVENT25,NW6_EVENT25_A,A,L,NW6,1,,M,NW6-M1,oreo male,0,NA,NW6_EVENT25,A
396,NW6,NW6N.IMG_0156.MP4,NA, 2024-03-17 10:32:04,FALSE,NW6_EVENT26,NW6_EVENT26_W,W,L,NW6,1,,F,NW6-F1,mangey female,0,NA,NW6_EVENT26,W
397,NW6,NW6N.IMG_0198.MP4,NA, 2024-03-17 13:12:20,FALSE,NW6_EVENT27,NW6_EVENT27_W,W,L,NW6,2,,F + M,NW6-F1 + NW6-M2,mangey male + mangey female,0,NA,NW6_EVENT27,W
398,NW6,NW6N.IMG_0199.MP4,NA, 2024-03-17 13:12:54,FALSE,NW6_EVENT27,NW6_EVENT27_W,W,L,NW6,2,,F + M,NW6-F1 + NW6-M2,mangey male + mangey female,0,NA,NW6_EVENT27,W
399,NW6,NW6N.IMG_0203.MP4,NA, 2024-03-18 03:04:06,FALSE,NW6_EVENT28,NW6_EVENT28_W,W,D,NW6,1,,F,NW6-F1,mangey female,0,NA,NW6_EVENT28,W
400,NW6,NW6A.IMG_0431.MP4,NA, 2024-03-18 05:05:06,FALSE,NW6_EVENT29,NW6_EVENT29_A,A,D,NW6,1,,F,NW6-F1,mangey female,0,NA,NW6_EVENT29,A
401,NW6,NW6N.IMG_0270.MP4,NA, 2024-03-24 10:46:48,FALSE,NW6_EVENT30,NW6_EVENT30_W,W,L,NW6,1,,M,NW6-M2,mangey male,0,NA,NW6_EVENT30,W
402,NW6,NW6N.IMG_0273.MP4,NA, 2024-03-24 11:19:18,FALSE,NW6_EVENT31,NW6_EVENT31_W,W,L,NW6,1,,M,NW6-M2,mangey male,0,NA,NW6_EVENT31,W
403,NW6,NW6N.IMG_0274.MP4,NA, 2024-03-24 11:20:30,FALSE,NW6_EVENT31,NW6_EVENT31_W,W,L,NW6,1,,M,NW6-M2,mangey male,0,NA,NW6_EVENT31,W
404,NW6,NW6A.IMG_0507.MP4,NA, 2024-03-24 12:47:50,FALSE,NW6_EVENT32,NW6_EVENT32_A,A,L,NW6,1,,M,NW6-M2,mangey male,0,NA,NW6_EVENT32,A
405,NW6,NW6A.IMG_0508.MP4,NA, 2024-03-24 12:48:10,FALSE,NW6_EVENT32,NW6_EVENT32_A,A,L,NW6,1,,M,NW6-M2,mangey male,0,NA,NW6_EVENT32,A
406,NW6,NW6A.IMG_0509.MP4,NA, 2024-03-24 13:21:26,FALSE,NW6_EVENT32,NW6_EVENT32_A,A,L,NW6,1,,M,NW6-M2,mangey male,0,NA,NW6_EVENT32,A
407,NW6,NW6N.IMG_0285.MP4,NA, 2024-03-25 11:15:34,FALSE,NW6_EVENT33,NW6_EVENT33_W,W,L,NW6,1,,M,NW6-M2,mangey male,0,NA,NW6_EVENT33,W
408,NW6,NW6N.IMG_0286.MP4,NA, 2024-03-25 11:16:12,FALSE,NW6_EVENT33,NW6_EVENT33_W,W,L,NW6,1,,M,NW6-M2,mangey male,0,NA,NW6_EVENT33,W
409,NW6,NW6N.IMG_0287.MP4,NA, 2024-03-25 11:16:32,FALSE,NW6_EVENT33,NW6_EVENT33_W,W,L,NW6,1,,M,NW6-M2,mangey male,0,NA,NW6_EVENT33,W
410,NW6,NW6A.IMG_0566.MP4,NA, 2024-03-26 01:34:44,FALSE,NW6_EVENT34,NW6_EVENT34_A,A,D,NW6,1,,F,NW6-F3,N,0,NA,NW6_EVENT34,A
411,NW6,NW6A.IMG_0567.MP4,NA, 2024-03-26 01:35:20,FALSE,NW6_EVENT34,NW6_EVENT34_A,A,D,NW6,1,,F,NW6-F3,N,0,NA,NW6_EVENT34,A
412,NW6,NW6N.IMG_0357.MP4,NA, 2024-03-28 01:19:08,FALSE,NW6_EVENT35,NW6_EVENT35_W,W,D,NW6,1,,Unk,NW6-U2,N,0,NA,NW6_EVENT35,W
413,NW6,NW6N.IMG_0358.MP4,NA, 2024-03-28 01:53:42,FALSE,NW6_EVENT36,NW6_EVENT36_W,W,D,NW6,1,,F,NW6-F3,N,0,NA,NW6_EVENT36,W
414,NW6,NW6N.IMG_0412.MP4,NA, 2024-03-30 12:52:44,FALSE,NW6_EVENT37,NW6_EVENT37_W,W,L,NW6,2,,F + M,NW6-F1 + NW6-M2,mangey female + mangey male,0,NA,NW6_EVENT37,W
415,NW6,NW6N.IMG_0423.MP4,NA, 2024-03-30 14:05:10,FALSE,NW6_EVENT38,NW6_EVENT38_W,W,L,NW6,1,,F,NW6-F1,mangey female,0,NA,NW6_EVENT38,W
416,NW6,NW6N.IMG_0437.MP4,NA, 2024-03-31 06:57:32,FALSE,NW6_EVENT39,NW6_EVENT39_W,W,L,NW6,1,,F,NW6-F3,N,0,NA,NW6_EVENT39,W
417,NW6,NW6N.IMG_0438.MP4,NA, 2024-03-31 06:57:55,FALSE,NW6_EVENT39,NW6_EVENT39_W,W,L,NW6,1,,F,NW6-F3,N,0,NA,NW6_EVENT39,W
418,NW6,NW6N.IMG_0439.MP4,NA, 2024-03-31 06:58:20,FALSE,NW6_EVENT39,NW6_EVENT39_W,W,L,NW6,1,,F,NW6-F3,N,0,NA,NW6_EVENT39,W
419,NW6,NW6N.IMG_0440.MP4,NA, 2024-03-31 06:58:40,FALSE,NW6_EVENT39,NW6_EVENT39_W,W,L,NW6,1,,F,NW6-F3,N,0,NA,NW6_EVENT39,W
420,NW6,NW6N.IMG_0518.MP4,NA, 2024-04-01 09:35:18,FALSE,NW6_EVENT40,NW6_EVENT40_W,W,L,NW6,1,,M,NW6-M2,mangey female + mangey male,0,NA,NW6_EVENT40,W
421,SE1,SE1N.IMG_0022.MP4,NA, 2024-02-08 04:09:14,FALSE,SE1_EVENT1,SE1_EVENT1_W,W,D,SE1,1,NA,Unk,SE1-U1,N,0,NA,SE1_EVENT1,W
422,SE1,SE1N.IMG_0023.MP4,NA, 2024-02-08 04:09:38,FALSE,SE1_EVENT1,SE1_EVENT1_W,W,D,SE1,1,NA,Unk,SE1-U1,N,0,NA,SE1_EVENT1,W
423,SE1,SE1N.IMG_0039.MP4,NA, 2024-02-12 22:06:48,FALSE,SE1_EVENT2,SE1_EVENT2_W,W,D,SE1,1,NA,Unk,SE1-U1,N,1,NA,SE1_EVENT2,W
424,SE1,SE1A.IMG_0062.MP4,NA, 2024-02-12 22:07:20,FALSE,SE1_EVENT2,SE1_EVENT2_A,A,D,SE1,1,NA,Unk,SE1-U1,N,2,NA,SE1_EVENT2,A
425,SE1,SE1N.second_round.IMG_0024.MP4,NA, 2024-02-19 09:53:16,FALSE,SE1_EVENT3,SE1_EVENT3_W,W,L,SE1,1,NA,Unk,SE1-U1,N,0,NA,SE1_EVENT3,W
426,SE1,SE1N.second_round.IMG_0025.MP4,NA, 2024-02-19 09:53:36,FALSE,SE1_EVENT3,SE1_EVENT3_W,W,L,SE1,1,NA,Unk,SE1-U1,N,0,NA,SE1_EVENT3,W
427,SE2,SE2N.IMG_0015.MP4,NA, 2024-02-06 05:10:44,FALSE,SE2_EVENT1,SE2_EVENT1_W,W,D,SE2,1,NA,SF,SE2-SF1,N,0,NA,SE2_EVENT1,W
428,SE2,SE2N.IMG_0043.MP4,NA, 2024-02-07 02:09:28,FALSE,SE2_EVENT2,SE2_EVENT2_W,W,D,SE2,1,NA,SF,SE2-SF2,burry forehead,0,NA,SE2_EVENT2,W
429,SE2,SE2N.IMG_0044.MP4,NA, 2024-02-07 02:11:52,FALSE,SE2_EVENT2,SE2_EVENT2_W,W,D,SE2,1,NA,SF,SE2-SF2,burry forehead,0,NA,SE2_EVENT2,W
430,SE2,SE2N.IMG_0092.MP4,NA, 2024-02-10 00:54:00,FALSE,SE2_EVENT3,SE2_EVENT3_W,W,D,SE2,1,NA,SM,SE2-SM1,N,0,NA,SE2_EVENT3,W
431,SE2,SE2N.IMG_0093.MP4,NA, 2024-02-10 01:23:34,FALSE,SE2_EVENT4,SE2_EVENT4_W,W,D,SE2,1,NA,SM,SE2-SM1,N,0,NA,SE2_EVENT4,W
432,SE2,SE2A.second_round.IMG_0051.MP4,NA, 2024-02-21 19:53:04,FALSE,SE2_EVENT5,SE2_EVENT5_A,A,D,SE2,1,NA,SM,SE2-SM1,N,1,NA,SE2_EVENT5,A
433,SE2,SE2N.second_round.IMG_0051.MP4,NA, 2024-02-21 19:53:44,FALSE,SE2_EVENT5,SE2_EVENT5_W,W,D,SE2,1,NA,SM,SE2-SM1,N,2,NA,SE2_EVENT5,W
434,SE2,SE2A.second_round.IMG_0070.MP4,NA, 2024-02-22 22:11:57,FALSE,SE2_EVENT6,SE2_EVENT6_A,A,D,SE2,1,NA,SM,SE2-SM2,N,1,NA,SE2_EVENT6,A
435,SE2,SE2N.second_round.IMG_0064.MP4,NA, 2024-02-22 22:12:30,FALSE,SE2_EVENT6,SE2_EVENT6_W,W,D,SE2,1,NA,SM,SE2-SM2,N,2,NA,SE2_EVENT6,W
436,SE2,SE2A.second_round.IMG_0081.MP4,NA, 2024-02-24 23:38:26,FALSE,SE2_EVENT7,SE2_EVENT7_A,A,D,SE2,1,NA,SM,SE2-SM2,N,1,NA,SE2_EVENT7,A
437,SE2,SE2N.second_round.IMG_0079.MP4,NA, 2024-02-24 23:41:20,FALSE,SE2_EVENT7,SE2_EVENT7_W,W,D,SE2,1,NA,SM,SE2-SM2,N,2,NA,SE2_EVENT7,W
438,SE2,SE2N.second_round.IMG_0080.MP4,NA, 2024-02-25 02:09:48,FALSE,SE2_EVENT8,SE2_EVENT8_W,W,D,SE2,1,NA,SM,SE2-SM2,N,0,NA,SE2_EVENT8,W
439,SE2,SE2A.second_round.IMG_0094.MP4,NA, 2024-02-27 12:22:30,FALSE,SE2_EVENT9,SE2_EVENT9_A,A,L,SE2,1,NA,Unk,SE2-U1,mangey tail/ butt,1,NA,SE2_EVENT9,A
440,SE2,SE2N.second_round.IMG_0108.MP4,NA, 2024-02-27 12:22:46,FALSE,SE2_EVENT9,SE2_EVENT9_W,W,L,SE2,1,NA,Unk,SE2-U1,mangey tail/ butt,2,NA,SE2_EVENT9,W
441,SE2,SE2N.second_round.IMG_0109.MP4,NA, 2024-02-27 12:23:09,FALSE,SE2_EVENT9,SE2_EVENT9_W,W,L,SE2,1,NA,Unk,SE2-U1,mangey tail/ butt,2,NA,SE2_EVENT9,W
442,SE3,SE3A.IMG_0108.MP4,NA, 2024-02-15 10:03:36,FALSE,NA,NA_NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
443,SE4,SE4A.IMG_0005.MP4,NA, 2024-02-06 21:19:40,FALSE,SE4_EVENT1,SE4_EVENT1_A,A,D,SE4,1,NA,M,SE4-M1,N,0,NA,SE4_EVENT1,A
444,SE4,SE4A.IMG_0006.MP4,NA, 2024-02-06 21:20:06,FALSE,SE4_EVENT1,SE4_EVENT1_A,A,D,SE4,1,NA,M,SE4-M1,N,0,NA,SE4_EVENT1,A
445,SE4,SE4A.second_round.IMG_0024.MP4,NA, 2024-02-20 08:19:10,FALSE,SE4_EVENT2,SE4_EVENT2_A,A,L,SE4,1,NA,Unk,SE4-U1,N,0,NA,SE4_EVENT2,A
446,SE4,SE4A.second_round.IMG_0025.MP4,NA, 2024-02-20 15:37:38,FALSE,SE4_EVENT3,SE4_EVENT3_A,A,L,SE4,1,NA,M,SE4-M1,N,0,NA,SE4_EVENT3,A
447,SE4,SE4A.second_round.IMG_0026.MP4,NA, 2024-02-20 15:38:01,FALSE,SE4_EVENT3,SE4_EVENT3_A,A,L,SE4,1,NA,M,SE4-M1,N,0,NA,SE4_EVENT3,A
448,SE4,SE4A.second_round.IMG_0027.MP4,NA, 2024-02-20 15:38:20,FALSE,SE4_EVENT3,SE4_EVENT3_A,A,L,SE4,1,NA,M,SE4-M1,N,0,NA,SE4_EVENT3,A
449,SE4,SE4A.second_round.IMG_0028.MP4,NA, 2024-02-20 15:38:44,FALSE,SE4_EVENT3,SE4_EVENT3_A,A,L,SE4,1,NA,M,SE4-M1,N,0,NA,SE4_EVENT3,A
450,SE4,SE4A.second_round.IMG_0029.MP4,NA, 2024-02-20 15:39:08,FALSE,SE4_EVENT3,SE4_EVENT3_A,A,L,SE4,1,NA,M,SE4-M1,N,0,NA,SE4_EVENT3,A
451,SE4,SE4N.second_round.IMG_0007.MP4,NA, 2024-02-21 15:12:18,FALSE,SE4_EVENT4,SE4_EVENT4_W,W,L,SE4,1,NA,Unk,SE4-U2,mangey tail,0,NA,SE4_EVENT4,W
452,SE4,SE4A.second_round.IMG_0066.MP4,NA, 2024-02-23 17:57:48,FALSE,SE4_EVENT5,SE4_EVENT5_A,A,L,SE4,3,NA,F + M + UNK,SE4-F1 + SE4-M1 + SE4-U3,N,0,NA,SE4_EVENT5,A
453,SE4,SE4A.second_round.IMG_0067.MP4,NA, 2024-02-23 17:58:10,FALSE,SE4_EVENT5,SE4_EVENT5_A,A,L,SE4,3,NA,F + M + UNK,SE4-F1 + SE4-M1 + SE4-U3,N,0,NA,SE4_EVENT5,A
454,SE4,SE4A.second_round.IMG_0068.MP4,NA, 2024-02-23 17:58:32,FALSE,SE4_EVENT5,SE4_EVENT5_A,A,L,SE4,3,NA,F + M + UNK,SE4-F1 + SE4-M1 + SE4-U3,N,0,NA,SE4_EVENT5,A
455,SE4,SE4A.second_round.IMG_0069.MP4,NA, 2024-02-23 17:59:03,FALSE,SE4_EVENT5,SE4_EVENT5_A,A,L,SE4,3,NA,F + M + UNK,SE4-F1 + SE4-M1 + SE4-U3,N,0,NA,SE4_EVENT5,A
456,SE4,SE4A.second_round.IMG_0070.MP4,NA, 2024-02-23 17:59:34,FALSE,SE4_EVENT5,SE4_EVENT5_A,A,L,SE4,3,NA,F + M + UNK,SE4-F1 + SE4-M1 + SE4-U3,N,0,NA,SE4_EVENT5,A
457,SE4,SE4A.second_round.IMG_0071.MP4,NA, 2024-02-23 17:59:54,FALSE,SE4_EVENT5,SE4_EVENT5_A,A,L,SE4,3,NA,F + M + UNK,SE4-F1 + SE4-M1 + SE4-U3,N,0,NA,SE4_EVENT5,A
458,SE4,SE4A.second_round.IMG_0072.MP4,NA, 2024-02-23 18:00:28,FALSE,SE4_EVENT5,SE4_EVENT5_A,A,L,SE4,3,NA,F + M + UNK,SE4-F1 + SE4-M1 + SE4-U3,N,0,NA,SE4_EVENT5,A
459,SE4,SE4A.second_round.IMG_0073.MP4,NA, 2024-02-23 18:00:50,FALSE,SE4_EVENT5,SE4_EVENT5_A,A,L,SE4,3,NA,F + M + UNK,SE4-F1 + SE4-M1 + SE4-U3,N,0,NA,SE4_EVENT5,A
460,SE4,SE4A.second_round.IMG_0074.MP4,NA, 2024-02-23 18:01:26,FALSE,SE4_EVENT5,SE4_EVENT5_A,A,L,SE4,3,NA,F + M + UNK,SE4-F1 + SE4-M1 + SE4-U3,N,0,NA,SE4_EVENT5,A
461,SE4,SE4A.second_round.IMG_0075.MP4,NA, 2024-02-23 18:01:49,FALSE,SE4_EVENT5,SE4_EVENT5_A,A,L,SE4,3,NA,F + M + UNK,SE4-F1 + SE4-M1 + SE4-U3,N,0,NA,SE4_EVENT5,A
462,SE4,SE4A.second_round.IMG_0076.MP4,NA, 2024-02-23 18:02:08,FALSE,SE4_EVENT5,SE4_EVENT5_A,A,L,SE4,3,NA,F + M + UNK,SE4-F1 + SE4-M1 + SE4-U3,N,0,NA,SE4_EVENT5,A
463,SE4,SE4A.second_round.IMG_0077.MP4,NA, 2024-02-23 18:02:44,FALSE,SE4_EVENT5,SE4_EVENT5_A,A,L,SE4,3,NA,F + M + UNK,SE4-F1 + SE4-M1 + SE4-U3,N,0,NA,SE4_EVENT5,A
464,SE4,SE4A.second_round.IMG_0078.MP4,NA, 2024-02-23 18:03:14,FALSE,SE4_EVENT5,SE4_EVENT5_A,A,L,SE4,3,NA,F + M + UNK,SE4-F1 + SE4-M1 + SE4-U3,N,0,NA,SE4_EVENT5,A
465,SE4,SE4A.second_round.IMG_0079.MP4,NA, 2024-02-23 18:03:54,FALSE,SE4_EVENT5,SE4_EVENT5_A,A,L,SE4,3,NA,F + M + UNK,SE4-F1 + SE4-M1 + SE4-U3,N,0,NA,SE4_EVENT5,A
466,SE4,SE4A.second_round.IMG_0080.MP4,NA, 2024-02-23 18:04:25,FALSE,SE4_EVENT5,SE4_EVENT5_A,A,L,SE4,3,NA,F + M + UNK,SE4-F1 + SE4-M1 + SE4-U3,N,0,NA,SE4_EVENT5,A
467,SE4,SE4A.second_round.IMG_0085.MP4,NA, 2024-02-25 11:27:32,FALSE,SE4_EVENT6,SE4_EVENT6_A,A,L,SE4,3,NA,F + M + UNK,SE4-F1 + SE4-M1 + SE4-U3,N,0,NA,SE4_EVENT6,A
468,SE4,SE4A.second_round.IMG_0086.MP4,NA, 2024-02-25 11:27:54,FALSE,SE4_EVENT6,SE4_EVENT6_A,A,L,SE4,3,NA,F + M + UNK,SE4-F1 + SE4-M1 + SE4-U3,N,0,NA,SE4_EVENT6,A
469,SE5,SE5A.IMG_0025.MP4,NA, 2024-02-04 05:56:30,FALSE,SE5_EVENT1,SE5_EVENT1_A,A,D,SE5,1,NA,F,SE5-F1,N,1,NA,SE5_EVENT1,A
470,SE5,SE5A.IMG_0026.MP4,NA, 2024-02-04 05:57:20,FALSE,SE5_EVENT1,SE5_EVENT1_A,A,D,SE5,1,NA,F,SE5-F1,N,1,NA,SE5_EVENT1,A
471,SE5,SE5A.IMG_0027.MP4,NA, 2024-02-04 05:58:06,FALSE,SE5_EVENT1,SE5_EVENT1_A,A,D,SE5,1,NA,F,SE5-F1,N,1,NA,SE5_EVENT1,A
472,SE5,SE5A.IMG_0028.MP4,NA, 2024-02-04 05:58:40,FALSE,SE5_EVENT1,SE5_EVENT1_A,A,D,SE5,1,NA,F,SE5-F1,N,1,NA,SE5_EVENT1,A
473,SE5,SE5N.IMG_0009.MP4,NA, 2024-02-04 06:02:18,FALSE,SE5_EVENT1,SE5_EVENT1_W,W,D,SE5,1,NA,F,SE5-F1,N,2,NA,SE5_EVENT1,W
474,SE5,SE5N.IMG_0010.MP4,NA, 2024-02-04 06:02:40,FALSE,SE5_EVENT1,SE5_EVENT1_W,W,D,SE5,1,NA,F,SE5-F1,N,2,NA,SE5_EVENT1,W
475,SE5,SE5A.IMG_0030.MP4,NA, 2024-02-04 06:39:38,FALSE,SE5_EVENT2,SE5_EVENT2_A,A,D,SE5,1,NA,F,SE5-F1,N,0,NA,SE5_EVENT2,A
476,SE5,SE5A.IMG_0031.MP4,NA, 2024-02-04 06:40:52,FALSE,SE5_EVENT2,SE5_EVENT2_A,A,D,SE5,1,NA,F,SE5-F1,N,0,NA,SE5_EVENT2,A
477,SE5,SE5N.IMG_0011.MP4,NA, 2024-02-05 05:12:50,FALSE,SE5_EVENT3,SE5_EVENT3_W,W,D,SE5,1,NA,Unk,SE5-U1,N,0,NA,SE5_EVENT3,W
478,SE5,SE5N.IMG_0044.MP4,NA, 2024-02-06 23:36:40,FALSE,SE5_EVENT4,SE5_EVENT4_W,W,D,SE5,1,NA,SM,SE5-SM1,funny patch of neck fur,0,NA,SE5_EVENT4,W
479,SE5,SE5N.IMG_0045.MP4,NA, 2024-02-06 23:37:02,FALSE,SE5_EVENT4,SE5_EVENT4_W,W,D,SE5,1,NA,SM,SE5-SM1,funny patch of neck fur,0,NA,SE5_EVENT4,W
480,SE5,SE5N.IMG_0046.MP4,NA, 2024-02-06 23:37:24,FALSE,SE5_EVENT4,SE5_EVENT4_W,W,D,SE5,1,NA,SM,SE5-SM1,funny patch of neck fur,0,NA,SE5_EVENT4,W
481,SE5,SE5N.IMG_0047.MP4,NA, 2024-02-06 23:37:54,FALSE,SE5_EVENT4,SE5_EVENT4_W,W,D,SE5,1,NA,SM,SE5-SM1,funny patch of neck fur,0,NA,SE5_EVENT4,W
482,SE5,SE5N.IMG_0048.MP4,NA, 2024-02-07 06:08:10,FALSE,SE5_EVENT5,SE5_EVENT5_W,W,D,SE5,1,NA,SM,SE5-SM1,funny patch of neck fur,0,NA,SE5_EVENT5,W
483,SE5,SE5N.IMG_0055.MP4,NA, 2024-02-08 07:07:40,FALSE,SE5_EVENT6,SE5_EVENT6_W,W,D,SE5,1,NA,F,SE5-F1,N,0,NA,SE5_EVENT6,W
